Project;Release;ReleaseDate;ClassName;ClassPath;LOC;LOCTouched;NR;Nfix;Nauth;LOCAdded;MaxLOCAdded;AverageLOCAdded;CLOC;WMC;MaxChurn;AverageChurn;ChangeSetSize;NPM;MaxChangeSet;AverageChangeSet;Age;WeightedAge;AGE;SmellSourceRelease;NSmells;NPMDRuleTypes;PMDRules;PMDAnalysisStatus;PMDAnalysisWarning;Buggy;BugTicketCount;BugTickets;FixCommits;ConsistencyStatus;AnalysisWarning
Apache Syncope;1.0.2-incubating;2012-10-02;UserDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java;283;446;3;1;3;434;411;144,666667;55;52;411;148,666667;1531;9;1524;510,333333;167,000000;160,670404;44,500000;1.0.1-incubating;8;6;CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(2) | GodClass(1) | NPathComplexity(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;NotificationJob;core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java;158;351;8;5;2;293;234;36,625000;34;28;234;43,875000;1580;2;1524;197,500000;167,000000;127,586895;23,714286;1.0.1-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NPathComplexity(1);OK;;Yes;1;SYNCOPE-192;b2daa7c53f9eeb76bc4196477f735c7a29bc2154;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ReportJob;core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java;133;227;2;0;1;217;207;108,500000;47;11;207;113,500000;1533;2;1524;766,500000;167,000000;160,127753;78,000000;1.0.1-incubating;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ReportXMLConst;core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java;12;41;1;0;1;41;41;41,000000;18;0;41;41,000000;1524;0;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SpringBeanJobFactory;core/src/main/java/org/apache/syncope/core/scheduling/SpringBeanJobFactory.java;69;115;2;0;2;112;109;56,000000;26;12;109;57,500000;1526;2;1524;763,000000;167,000000;166,165217;16,000000;1.0.1-incubating;2;2;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncJob;core/src/main/java/org/apache/syncope/core/scheduling/SyncJob.java;535;875;5;1;3;834;786;166,800000;114;114;786;175,000000;1553;3;1524;310,600000;167,000000;160,244571;26,250000;1.0.1-incubating;16;7;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(5) | CouplingBetweenObjects(1) | CyclomaticComplexity(5) | GodClass(1) | NPathComplexity(2) | SwitchDensity(1);OK;;Yes;1;SYNCOPE-230;f3fa87f8e931134e4d1895508120c1eab8f1e73f;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncResult;core/src/main/java/org/apache/syncope/core/scheduling/SyncResult.java;72;131;1;0;1;131;131;131,000000;33;18;131;131,000000;1524;13;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncopeAuthenticationProvider;core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java;102;224;3;2;2;190;157;63,333333;21;14;157;74,666667;1539;8;1524;513,000000;167,000000;150,299107;31,500000;1.0.1-incubating;1;1;AvoidDeeplyNestedIfStmts(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AttributableUtil;core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java;322;401;1;0;1;401;401;401,000000;18;79;401;401,000000;1524;21;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ConnObjectUtil;core/src/main/java/org/apache/syncope/core/util/ConnObjectUtil.java;277;453;5;2;3;429;404;85,800000;60;75;404;90,600000;1576;7;1524;315,200000;167,000000;156,490066;36,250000;1.0.1-incubating;12;6;AvoidDeeplyNestedIfStmts(4) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(3) | GodClass(1) | NPathComplexity(1);OK;;Yes;1;SYNCOPE-194;2ff126ad01798212be1b6674a94588dc2809fed3;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ImportExport;core/src/main/java/org/apache/syncope/core/util/ImportExport.java;420;699;5;1;3;619;382;123,800000;29;95;382;139,800000;1556;2;1524;311,200000;167,000000;160,626609;4,000000;1.0.1-incubating;10;5;CognitiveComplexity(3) | CouplingBetweenObjects(1) | CyclomaticComplexity(3) | NPathComplexity(2) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SchemaMappingUtil;core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java;402;568;3;0;2;558;545;186,000000;55;128;545;189,333333;1529;23;1524;509,666667;167,000000;164,044014;41,000000;1.0.1-incubating;9;4;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(3) | CyclomaticComplexity(4) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ActivitiUserWorkflowAdapter;core/src/main/java/org/apache/syncope/core/workflow/ActivitiUserWorkflowAdapter.java;490;697;2;0;2;677;650;338,500000;33;82;650;348,500000;1530;10;1524;765,000000;167,000000;164,505022;37,000000;1.0.1-incubating;3;3;CouplingBetweenObjects(1) | CyclomaticComplexity(1) | GodClass(1);OK;;Yes;1;SYNCOPE-224;bbe20c2482e5c2db25f0c1ae599ffd7835475538;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncopeUserQueryImpl;core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java;154;209;2;0;2;207;205;103,500000;19;36;205;104,500000;1554;18;1524;777,000000;167,000000;164,358852;138,000000;1.0.1-incubating;3;2;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;HibernateEnhancer;hibernate-enhancer/src/main/java/org/apache/syncope/hibernate/HibernateEnhancer.java;87;131;1;0;1;131;131;131,000000;27;17;131;131,000000;1524;1;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;4;3;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;PreemptiveAuthHttpRequestFactory;client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java;38;89;3;1;2;82;75;27,333333;25;4;75;29,666667;1538;1;1524;512,666667;195,000000;184,943820;38,000000;1.0.2-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;RoleMod;client/src/main/java/org/apache/syncope/client/mod/RoleMod.java;76;163;2;1;1;144;143;72,000000;18;28;143;81,500000;1528;19;1524;764,000000;195,000000;171,687117;190,000000;1.0.2-incubating;1;1;DataClass(1);OK;;Yes;1;SYNCOPE-228;aca08fe07fb2f0093067cc51fedd11b350a1c0a9;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;StaticReportletConf;client/src/main/java/org/apache/syncope/client/report/StaticReportletConf.java;61;102;1;0;1;102;102;102,000000;18;16;102;102,000000;1524;12;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;UserReportletConf;client/src/main/java/org/apache/syncope/client/report/UserReportletConf.java;70;112;1;0;1;112;112;112,000000;18;12;112;112,000000;1524;10;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;AttributeCond;client/src/main/java/org/apache/syncope/client/search/AttributeCond.java;46;85;1;0;1;85;85;85,000000;21;13;85;85,000000;1524;7;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;MembershipCond;client/src/main/java/org/apache/syncope/client/search/MembershipCond.java;25;57;1;0;1;57;57;57,000000;21;7;57;57,000000;1524;5;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;NodeCond;client/src/main/java/org/apache/syncope/client/search/NodeCond.java;141;210;1;0;1;210;210;210,000000;18;53;210;210,000000;1524;25;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;AbstractExecTO;client/src/main/java/org/apache/syncope/client/to/AbstractExecTO.java;49;85;1;0;1;85;85;85,000000;18;14;85;85,000000;1524;10;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;AttributeTO;client/src/main/java/org/apache/syncope/client/to/AttributeTO.java;45;111;1;0;1;111;111;111,000000;50;14;111;111,000000;1524;8;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ConfigurationTO;client/src/main/java/org/apache/syncope/client/to/ConfigurationTO.java;19;46;1;0;1;46;46;46,000000;18;4;46;46,000000;1524;4;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ConnBundleTO;client/src/main/java/org/apache/syncope/client/to/ConnBundleTO.java;52;91;1;0;1;91;91;91,000000;18;13;91;91,000000;1524;12;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ConnInstanceTO;client/src/main/java/org/apache/syncope/client/to/ConnInstanceTO.java;100;153;2;0;2;152;151;76,000000;18;26;151;76,500000;1554;19;1524;777,000000;195,000000;193,196078;138,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;DerivedSchemaTO;client/src/main/java/org/apache/syncope/client/to/DerivedSchemaTO.java;18;44;1;0;1;44;44;44,000000;18;4;44;44,000000;1524;4;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;LoggerTO;client/src/main/java/org/apache/syncope/client/to/LoggerTO.java;20;47;1;0;1;47;47;47,000000;18;4;47;47,000000;1524;4;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;NotificationTO;client/src/main/java/org/apache/syncope/client/to/NotificationTO.java;96;153;1;0;1;153;153;153,000000;18;28;153;153,000000;1524;24;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;NotificationTaskTO;client/src/main/java/org/apache/syncope/client/to/NotificationTaskTO.java;69;115;2;1;1;115;105;57,500000;18;18;105;57,500000;1529;16;1524;764,500000;195,000000;183,434783;133,000000;1.0.2-incubating;1;1;DataClass(1);OK;;Yes;1;SYNCOPE-192;b2daa7c53f9eeb76bc4196477f735c7a29bc2154;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;PolicyTO;client/src/main/java/org/apache/syncope/client/to/PolicyTO.java;24;53;1;0;1;53;53;53,000000;18;5;53;53,000000;1524;5;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;PropagationTO;client/src/main/java/org/apache/syncope/client/to/PropagationTO.java;34;125;1;0;1;125;125;125,000000;76;8;125;125,000000;1524;8;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;PropagationTaskTO;client/src/main/java/org/apache/syncope/client/to/PropagationTaskTO.java;55;98;1;0;1;98;98;98,000000;18;14;98;98,000000;1524;14;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ReportTO;client/src/main/java/org/apache/syncope/client/to/ReportTO.java;112;169;2;0;2;169;141;84,500000;18;33;141;84,500000;1536;24;1524;768,000000;195,000000;177,934911;103,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ResourceTO;client/src/main/java/org/apache/syncope/client/to/ResourceTO.java;147;235;1;0;1;235;235;235,000000;30;37;235;235,000000;1524;36;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;2;2;DataClass(1) | TooManyFields(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;RoleTO;client/src/main/java/org/apache/syncope/client/to/RoleTO.java;107;177;1;0;1;177;177;177,000000;29;32;177;177,000000;1524;25;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;SchedTaskTO;client/src/main/java/org/apache/syncope/client/to/SchedTaskTO.java;41;74;1;0;1;74;74;74,000000;18;12;74;74,000000;1524;8;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;SchemaMappingTO;client/src/main/java/org/apache/syncope/client/to/SchemaMappingTO.java;54;115;1;0;1;115;115;115,000000;38;14;115;115,000000;1524;14;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;SchemaTO;client/src/main/java/org/apache/syncope/client/to/SchemaTO.java;82;134;2;0;2;134;124;67,000000;18;22;124;67,000000;1533;20;1524;766,500000;195,000000;194,925373;1,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;SyncTaskTO;client/src/main/java/org/apache/syncope/client/to/SyncTaskTO.java;60;104;1;0;1;104;104;104,000000;18;16;104;104,000000;1524;16;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;TaskTO;client/src/main/java/org/apache/syncope/client/to/TaskTO.java;61;101;2;0;2;101;72;50,500000;18;17;72;50,500000;1536;12;1524;768,000000;195,000000;165,425743;103,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;UserRequestTO;client/src/main/java/org/apache/syncope/client/to/UserRequestTO.java;48;84;1;0;1;84;84;84,000000;18;13;84;84,000000;1524;10;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;UserTO;client/src/main/java/org/apache/syncope/client/to/UserTO.java;144;215;2;0;2;214;213;107,000000;18;40;213;107,500000;1554;28;1524;777,000000;195,000000;193,716279;138,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;WorkflowDefinitionTO;client/src/main/java/org/apache/syncope/client/to/WorkflowDefinitionTO.java;19;46;1;0;1;46;46;46,000000;18;4;46;46,000000;1524;4;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;WorkflowFormPropertyTO;client/src/main/java/org/apache/syncope/client/to/WorkflowFormPropertyTO.java;82;133;1;0;1;133;133;133,000000;18;22;133;133,000000;1524;20;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;WorkflowFormTO;client/src/main/java/org/apache/syncope/client/to/WorkflowFormTO.java;100;153;2;0;2;152;151;76,000000;18;25;151;76,500000;1554;18;1524;777,000000;195,000000;193,196078;138,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;AttributableOperations;client/src/main/java/org/apache/syncope/client/util/AttributableOperations.java;258;429;3;2;2;415;370;138,333333;67;53;370;143,000000;1540;5;1524;513,333333;195,000000;188,741259;95,000000;1.0.2-incubating;9;6;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(2) | GodClass(1) | NPathComplexity(1);OK;;Yes;2;SYNCOPE-228 | SYNCOPE-237;524d678029a641301d1dd633f39009f41c3af04f | aca08fe07fb2f0093067cc51fedd11b350a1c0a9;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;AccountPolicySpec;client/src/main/java/org/apache/syncope/types/AccountPolicySpec.java;90;175;1;0;1;175;175;175,000000;52;24;175;175,000000;1524;20;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ConnConfPropSchema;client/src/main/java/org/apache/syncope/types/ConnConfPropSchema.java;64;107;2;0;2;107;97;53,500000;18;17;97;53,500000;1531;15;1524;765,500000;195,000000;191,168224;41,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ConnConfProperty;client/src/main/java/org/apache/syncope/types/ConnConfProperty.java;35;66;1;0;1;66;66;66,000000;18;8;66;66,000000;1524;7;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;IntMappingType;client/src/main/java/org/apache/syncope/types/IntMappingType.java;91;178;2;0;2;175;158;87,500000;60;19;158;89,000000;1525;4;1524;762,500000;195,000000;193,426966;14,000000;1.0.2-incubating;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;PasswordPolicySpec;client/src/main/java/org/apache/syncope/types/PasswordPolicySpec.java;188;353;1;0;1;353;353;353,000000;90;52;353;353,000000;1524;48;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;3;3;CyclomaticComplexity(1) | ExcessivePublicCount(1) | TooManyFields(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;SyncPolicySpec;client/src/main/java/org/apache/syncope/types/SyncPolicySpec.java;29;62;1;0;1;62;62;62,000000;24;6;62;62,000000;1524;4;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;SyncopeApplication;console/src/main/java/org/apache/syncope/console/SyncopeApplication.java;125;214;3;1;2;194;175;64,666667;21;16;175;71,333333;1555;5;1524;518,333333;195,000000;182,355140;49,500000;1.0.2-incubating;1;1;NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;Constants;console/src/main/java/org/apache/syncope/console/commons/Constants.java;38;98;2;1;1;96;96;48,000000;21;1;96;49,000000;1528;0;1524;764,000000;195,000000;192,897959;103,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;SearchCondWrapper;console/src/main/java/org/apache/syncope/console/commons/SearchCondWrapper.java;64;113;1;0;1;113;113;113,000000;21;13;113;113,000000;1524;13;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;StatusBean;console/src/main/java/org/apache/syncope/console/commons/StatusBean.java;28;59;1;0;1;59;59;59,000000;18;7;59;59,000000;1524;6;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;StatusUtils;console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java;126;184;1;0;1;184;184;184,000000;21;36;184;184,000000;1524;6;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;2;2;CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;AbstractSchedTaskModalPage;console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java;78;123;2;0;2;121;119;60,500000;21;14;119;61,500000;1549;0;1524;774,500000;195,000000;190,479675;139,000000;1.0.2-incubating;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ApprovalModalPage;console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java;156;211;1;0;1;211;211;211,000000;18;48;211;211,000000;1524;1;1524;1524,000000;195,000000;195,000000;0,000000;1.0.2-incubating;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;Configuration;console/src/main/java/org/apache/syncope/console/pages/Configuration.java;499;761;4;2;3;733;711;183,250000;25;59;711;190,250000;1577;28;1524;394,250000;195,000000;189,833114;46,333333;1.0.2-incubating;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;ConnectorModalPage;console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java;309;483;3;0;3;463;436;154,333333;35;65;436;161,000000;1556;7;1524;518,666667;195,000000;190,198758;69,500000;1.0.2-incubating;4;3;CognitiveComplexity(2) | CouplingBetweenObjects(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;DisplayAttributesModalPage;console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java;202;341;3;2;1;326;304;108,666667;28;26;304;113,666667;1530;0;1524;510,000000;195,000000;183,824047;51,500000;1.0.2-incubating;1;1;NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.3-incubating;2012-10-30;NotificationModalPage;console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java;190;277;4;1;3;268;209;67,000000;21;27;209;69,250000;1588;0;1524;397,000000;195,000000;181,202166;46,333333;1.0.2-incubating;2;2;CognitiveComplexity(1) | CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
